interview_id,narrator_id,n_segments,authority_stance_mean,authority_stance_std,belonging_stance_mean,belonging_stance_std,authority_stance_min,authority_stance_max,belonging_stance_min,belonging_stance_max,composure_score_mean,composure_score_max,how_multimodal_score_mean,how_multimodal_score_max,n_discomposed_text,share_discomposed_text,share_composed_text,how_text_any_discomposed,n_discomposed,share_discomposed,share_composed,how_any_discomposed,region_label,region_6,outcome_3class
ddr-densho-1016-6,207,3,0.3,0.0866,0.1,0.0866,0.2,0.35,0.05,0.2,0.2667,0.35,0.4086,0.5515,0,0.0,1.0,0,1,0.3333,0.6667,1,injury,injury,Injury
ddr-jamsj-2-1,186,22,0.5159,0.0625,0.4636,0.0848,0.45,0.7,0.2,0.6,0.2705,0.45,0.5869,0.9495,0,0.0,1.0,0,21,0.9545,0.0455,1,rupture,default_rupture,Rupture
ddr-jamsj-2-14,571,15,0.4833,0.0523,0.4,0.1389,0.35,0.6,0.15,0.5,0.3733,0.7,0.4432,0.7,1,0.0667,0.9333,1,2,0.1333,0.8667,1,rupture,injury,Injury
ddr-jamsj-2-15,924,9,0.45,0.0559,0.2889,0.114,0.35,0.55,0.15,0.5,0.1556,0.2,0.3188,0.3791,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-jamsj-2-2,187,16,0.5062,0.025,0.4625,0.0695,0.45,0.55,0.35,0.6,0.1719,0.35,0.3677,0.9169,0,0.0,1.0,0,1,0.0625,0.9375,1,rupture,default_rupture,Rupture
ddr-jamsj-2-3,188,23,0.5065,0.0172,0.4587,0.0875,0.5,0.55,0.15,0.5,0.3739,0.7,0.493,0.9954,4,0.1739,0.8261,1,6,0.2609,0.7391,1,rupture,default_rupture,Rupture
ddr-jamsj-2-4,192,25,0.518,0.0518,0.484,0.0515,0.5,0.7,0.35,0.6,0.424,0.65,0.4988,0.65,7,0.28,0.72,1,9,0.36,0.64,1,rupture,default_rupture,Rupture
ddr-jamsj-2-5,193,18,0.525,0.0549,0.4111,0.1132,0.45,0.7,0.15,0.5,0.2944,0.45,0.546,0.9395,0,0.0,1.0,0,9,0.5,0.5,1,rupture,adaptive_rupture,Rupture
ddr-jamsj-2-6,195,22,0.4955,0.0434,0.3909,0.1306,0.35,0.6,0.2,0.55,0.2591,0.45,0.4187,1.0,0,0.0,1.0,0,1,0.0455,0.9545,1,rupture,injury,Injury
ddr-jamsj-2-7,196,25,0.506,0.1121,0.422,0.1182,0.2,0.85,0.1,0.5,0.226,0.35,0.309,0.4451,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-janm-13-3,320,10,0.395,0.1257,0.15,0.1354,0.2,0.5,0.0,0.5,0.18,0.35,0.4366,0.5648,0,0.0,1.0,0,2,0.2,0.8,1,rupture,injury,Injury
ddr-janm-13-4,324,9,0.3856,0.2156,0.1589,0.0588,0.2,0.82,0.05,0.25,0.1633,0.22,0.2605,0.3372,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-janm-13-6,325,23,0.5326,0.0792,0.4435,0.1069,0.4,0.7,0.2,0.6,0.2848,0.75,0.5679,0.9984,1,0.0435,0.9565,1,12,0.5217,0.4783,1,rupture,default_rupture,Rupture
ddr-manz-1-1,231,6,0.525,0.1666,0.4417,0.1463,0.3,0.8,0.15,0.55,0.225,0.35,0.4674,0.7076,0,0.0,1.0,0,1,0.1667,0.8333,1,rupture,default_rupture,Rupture
ddr-manz-1-10,239,18,0.5394,0.2012,0.3228,0.1579,0.2,0.88,0.05,0.5,0.3356,0.7,0.4343,0.7,2,0.1111,0.8889,1,2,0.1111,0.8889,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-100,529,22,0.4955,0.1034,0.4068,0.1228,0.2,0.7,0.15,0.55,0.2568,0.35,0.3381,0.396,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-manz-1-101,530,22,0.4636,0.0875,0.3773,0.1066,0.2,0.55,0.15,0.5,0.3455,0.65,0.532,0.7376,3,0.1364,0.8636,1,13,0.5909,0.4091,1,rupture,injury,Injury
ddr-manz-1-102,532,21,0.511,0.1402,0.351,0.1481,0.25,0.8,0.05,0.6,0.2295,0.35,0.5708,0.6551,0,0.0,1.0,0,19,0.9048,0.0952,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-104,534,15,0.4733,0.0821,0.4067,0.1361,0.2,0.55,0.1,0.5,0.26,0.45,0.2945,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-manz-1-105,535,17,0.5088,0.0618,0.4118,0.1257,0.35,0.65,0.15,0.65,0.2676,0.6,0.4131,0.6,1,0.0588,0.9412,1,1,0.0588,0.9412,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-106,536,20,0.5,0.1308,0.395,0.1423,0.15,0.7,0.1,0.55,0.2175,0.45,0.4847,0.8308,0,0.0,1.0,0,7,0.35,0.65,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-107,537,25,0.5068,0.104,0.2968,0.1268,0.35,0.72,0.05,0.5,0.2892,0.45,0.6021,0.9483,0,0.0,1.0,0,22,0.88,0.12,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-108,538,20,0.509,0.1241,0.391,0.1607,0.2,0.88,0.1,0.72,0.407,0.65,0.8461,0.9543,5,0.25,0.75,1,20,1.0,0.0,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-109,170,14,0.4643,0.0663,0.3964,0.1726,0.3,0.55,0.15,0.8,0.4036,0.75,0.7171,0.8307,4,0.2857,0.7143,1,14,1.0,0.0,1,rupture,injury,Injury
ddr-manz-1-111,596,25,0.5168,0.0603,0.424,0.1138,0.45,0.7,0.15,0.6,0.3892,0.6,0.3907,0.6,5,0.2,0.8,1,5,0.2,0.8,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-112,597,15,0.488,0.0953,0.3787,0.1292,0.3,0.7,0.2,0.6,0.308,0.55,0.388,0.6942,1,0.0667,0.9333,1,3,0.2,0.8,1,rupture,injury,Injury
ddr-manz-1-113,598,18,0.4778,0.1127,0.3556,0.1533,0.3,0.7,0.15,0.6,0.3778,0.65,0.4489,0.65,2,0.1111,0.8889,1,4,0.2222,0.7778,1,rupture,injury,Injury
ddr-manz-1-114,599,25,0.492,0.064,0.452,0.1036,0.2,0.55,0.15,0.5,0.4288,0.72,0.6252,0.8892,8,0.32,0.68,1,22,0.88,0.12,1,rupture,injury_disrupted,Injury
ddr-manz-1-115,600,14,0.4821,0.089,0.3464,0.1046,0.2,0.6,0.15,0.5,0.3036,0.45,0.3803,0.4908,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-manz-1-116,601,25,0.5448,0.0897,0.4192,0.1033,0.35,0.8,0.2,0.55,0.3348,0.7,0.6056,0.8259,2,0.08,0.92,1,20,0.8,0.2,1,rupture,politicizing_rupture,Distrust
ddr-manz-1-117,602,21,0.5214,0.0644,0.4643,0.0824,0.35,0.7,0.2,0.55,0.3571,0.55,0.4897,0.55,2,0.0952,0.9048,1,10,0.4762,0.5238,1,rupture,default_rupture,Rupture
ddr-manz-1-118,606,20,0.515,0.0366,0.4225,0.1006,0.45,0.55,0.2,0.5,0.2525,0.35,0.5697,0.7697,0,0.0,1.0,0,16,0.8,0.2,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-119,603,20,0.53,0.1144,0.422,0.1357,0.45,0.88,0.1,0.72,0.3625,0.7,0.3978,0.7,2,0.1,0.9,1,3,0.15,0.85,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-120,604,21,0.4976,0.0766,0.4167,0.094,0.3,0.7,0.2,0.5,0.3452,0.45,0.5007,0.6447,0,0.0,1.0,0,12,0.5714,0.4286,1,rupture,injury,Injury
ddr-manz-1-121,605,18,0.5167,0.1057,0.4361,0.1148,0.2,0.7,0.1,0.55,0.4472,0.7,0.5397,0.7,6,0.3333,0.6667,1,14,0.7778,0.2222,1,rupture,default_rupture,Rupture
ddr-manz-1-122,736,11,0.5364,0.0977,0.35,0.1285,0.45,0.8,0.2,0.5,0.2818,0.55,0.4524,0.6747,1,0.0909,0.9091,1,4,0.3636,0.6364,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-123,736,18,0.5206,0.1209,0.36,0.125,0.3,0.8,0.15,0.5,0.2844,0.55,0.7442,0.9718,1,0.0556,0.9444,1,18,1.0,0.0,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-124,738,19,0.5289,0.0787,0.3632,0.1065,0.45,0.8,0.15,0.5,0.3658,0.55,0.4056,0.55,3,0.1579,0.8421,1,4,0.2105,0.7895,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-125,739,7,0.5071,0.0189,0.4857,0.0378,0.5,0.55,0.4,0.5,0.3,0.35,0.375,0.5357,0,0.0,1.0,0,1,0.1429,0.8571,1,rupture,default_rupture,Rupture
ddr-manz-1-126,740,19,0.5,0.0408,0.4263,0.1085,0.4,0.55,0.15,0.5,0.2632,0.45,0.6046,0.7433,0,0.0,1.0,0,16,0.8421,0.1579,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-128,742,22,0.4909,0.0947,0.3773,0.1142,0.2,0.7,0.15,0.5,0.3455,0.6,0.4183,0.6,2,0.0909,0.9091,1,5,0.2273,0.7727,1,rupture,injury,Injury
ddr-manz-1-130,744,17,0.4882,0.0452,0.3735,0.1239,0.35,0.55,0.1,0.5,0.35,0.45,0.3737,0.4967,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-manz-1-131,745,25,0.5144,0.045,0.4416,0.0932,0.45,0.68,0.25,0.65,0.2924,0.55,0.4764,0.6864,1,0.04,0.96,1,7,0.28,0.72,1,rupture,default_rupture,Rupture
ddr-manz-1-132,746,22,0.5136,0.056,0.4318,0.0933,0.45,0.7,0.2,0.5,0.2932,0.7,0.4672,0.7,2,0.0909,0.9091,1,7,0.3182,0.6818,1,rupture,default_rupture,Rupture
ddr-manz-1-133,747,25,0.514,0.0587,0.462,0.0893,0.35,0.7,0.2,0.55,0.302,0.45,0.4538,0.6984,0,0.0,1.0,0,6,0.24,0.76,1,rupture,default_rupture,Rupture
ddr-manz-1-134,748,25,0.5,0.0382,0.468,0.0734,0.35,0.55,0.2,0.55,0.426,0.8,0.5052,0.9489,6,0.24,0.76,1,10,0.4,0.6,1,rupture,default_rupture,Rupture
ddr-manz-1-135,750,25,0.516,0.0774,0.428,0.11,0.2,0.6,0.1,0.6,0.326,0.45,0.3793,0.5374,0,0.0,1.0,0,1,0.04,0.96,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-136,751,25,0.4892,0.0906,0.4452,0.1121,0.2,0.68,0.1,0.55,0.3468,0.6,0.4101,0.6,1,0.04,0.96,1,1,0.04,0.96,1,rupture,injury_disrupted,Injury
ddr-manz-1-137,752,25,0.5328,0.0765,0.4392,0.1103,0.5,0.82,0.15,0.55,0.4588,0.75,0.8531,0.9703,8,0.32,0.68,1,25,1.0,0.0,1,rupture,default_rupture,Rupture
ddr-manz-1-138,753,14,0.5071,0.0703,0.3714,0.122,0.45,0.7,0.15,0.5,0.2286,0.35,0.5019,0.714,0,0.0,1.0,0,6,0.4286,0.5714,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-139,754,13,0.4577,0.1017,0.4115,0.1474,0.15,0.5,0.1,0.5,0.2885,0.65,0.4952,0.7044,2,0.1538,0.8462,1,7,0.5385,0.4615,1,rupture,injury,Injury
ddr-manz-1-140,770,17,0.4618,0.1024,0.4029,0.1484,0.2,0.55,0.05,0.6,0.2618,0.6,0.5463,0.6833,2,0.1176,0.8824,1,11,0.6471,0.3529,1,rupture,injury,Injury
ddr-manz-1-141,771,14,0.4821,0.1154,0.3321,0.1395,0.2,0.7,0.15,0.5,0.2,0.3,0.8434,0.9898,0,0.0,1.0,0,14,1.0,0.0,1,rupture,injury,Injury
ddr-manz-1-143,775,24,0.5208,0.0773,0.4437,0.1393,0.35,0.7,0.15,0.75,0.5013,0.78,0.663,0.8714,13,0.5417,0.4583,1,22,0.9167,0.0833,1,rupture,default_rupture,Rupture
ddr-manz-1-145,806,25,0.4976,0.0919,0.424,0.1173,0.3,0.72,0.15,0.6,0.252,0.45,0.4919,0.8172,0,0.0,1.0,0,12,0.48,0.52,1,rupture,injury,Injury
ddr-manz-1-146,739,21,0.4714,0.0969,0.3881,0.1341,0.15,0.6,0.1,0.5,0.3929,0.55,0.4734,0.7204,2,0.0952,0.9048,1,6,0.2857,0.7143,1,rupture,injury,Injury
ddr-manz-1-149,809,24,0.5279,0.0619,0.3987,0.0962,0.45,0.7,0.2,0.5,0.2325,0.38,0.6329,0.7475,0,0.0,1.0,0,22,0.9167,0.0833,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-150,810,24,0.4833,0.0803,0.4167,0.1204,0.2,0.55,0.15,0.5,0.3104,0.6,0.5512,0.8183,1,0.0417,0.9583,1,18,0.75,0.25,1,rupture,injury,Injury
ddr-manz-1-151,811,25,0.506,0.0391,0.46,0.0677,0.4,0.6,0.25,0.5,0.394,0.55,0.6701,0.8327,2,0.08,0.92,1,23,0.92,0.08,1,rupture,default_rupture,Rupture
ddr-manz-1-152,812,25,0.496,0.0594,0.394,0.1302,0.3,0.6,0.15,0.6,0.362,0.7,0.3742,0.7,2,0.08,0.92,1,2,0.08,0.92,1,rupture,injury,Injury
ddr-manz-1-153,813,25,0.516,0.0494,0.402,0.0952,0.4,0.65,0.2,0.55,0.324,0.65,0.6844,0.9966,1,0.04,0.96,1,24,0.96,0.04,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-154,814,25,0.51,0.1109,0.436,0.1141,0.2,0.8,0.1,0.55,0.304,0.55,0.4098,0.5804,1,0.04,0.96,1,3,0.12,0.88,1,rupture,default_rupture,Rupture
ddr-manz-1-155,815,25,0.51,0.05,0.466,0.0787,0.45,0.7,0.2,0.6,0.284,0.45,0.398,0.6892,0,0.0,1.0,0,3,0.12,0.88,1,rupture,default_rupture,Rupture
ddr-manz-1-156,816,24,0.4592,0.1197,0.3987,0.1388,0.2,0.62,0.1,0.5,0.3208,0.62,0.3626,0.62,2,0.0833,0.9167,1,2,0.0833,0.9167,1,rupture,injury,Injury
ddr-manz-1-157,817,25,0.5016,0.2019,0.32,0.1629,0.2,0.95,0.1,0.65,0.3024,0.55,0.6189,0.8752,1,0.04,0.96,1,22,0.88,0.12,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-158,818,25,0.5968,0.1449,0.4312,0.0902,0.35,0.9,0.2,0.55,0.5592,0.8,0.5866,0.8,15,0.6,0.4,1,17,0.68,0.32,1,rupture,distrust,Distrust
ddr-manz-1-159,819,23,0.4913,0.0821,0.3913,0.1354,0.3,0.7,0.05,0.5,0.2783,0.45,0.5005,0.6686,0,0.0,1.0,0,10,0.4348,0.5652,1,rupture,injury,Injury
ddr-manz-1-160,820,18,0.4972,0.1007,0.3917,0.1047,0.2,0.75,0.15,0.5,0.3983,0.82,0.5842,0.82,3,0.1667,0.8333,1,13,0.7222,0.2778,1,rupture,injury,Injury
ddr-manz-1-161,821,19,0.4937,0.0819,0.3905,0.1269,0.2,0.58,0.1,0.5,0.3063,0.45,0.7155,0.8229,0,0.0,1.0,0,19,1.0,0.0,1,rupture,injury,Injury
ddr-manz-1-162,822,18,0.5261,0.089,0.4017,0.1145,0.35,0.7,0.2,0.55,0.5183,0.8,0.5314,0.8,7,0.3889,0.6111,1,7,0.3889,0.6111,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-165,849,17,0.55,0.0685,0.5147,0.1142,0.45,0.7,0.2,0.7,0.6329,0.85,0.6353,0.85,14,0.8235,0.1765,1,14,0.8235,0.1765,1,rupture,distrust,Distrust
ddr-manz-1-166,850,14,0.5271,0.0869,0.3986,0.0786,0.4,0.78,0.25,0.5,0.3621,0.7,0.5574,0.7,3,0.2143,0.7857,1,12,0.8571,0.1429,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-167,851,25,0.2,0.0,0.104,0.0138,0.2,0.2,0.1,0.15,0.386,0.45,0.4341,0.6636,0,0.0,1.0,0,3,0.12,0.88,1,injury,injury,Injury
ddr-manz-1-170,854,22,0.5114,0.0816,0.525,0.0883,0.35,0.7,0.3,0.7,0.5955,0.85,0.6587,0.85,15,0.6818,0.3182,1,20,0.9091,0.0909,1,rupture,default_rupture,Rupture
ddr-manz-1-172,856,19,0.5132,0.0984,0.4474,0.1111,0.2,0.7,0.15,0.7,0.3211,0.55,0.709,0.8672,2,0.1053,0.8947,1,19,1.0,0.0,1,rupture,default_rupture,Rupture
ddr-manz-1-173,857,25,0.524,0.0631,0.456,0.0782,0.4,0.7,0.2,0.5,0.344,0.6,0.7704,0.8692,3,0.12,0.88,1,25,1.0,0.0,1,rupture,default_rupture,Rupture
ddr-manz-1-174,859,25,0.5548,0.0959,0.4508,0.0717,0.45,0.8,0.2,0.55,0.3216,0.62,0.7394,0.9425,2,0.08,0.92,1,22,0.88,0.12,1,rupture,distrust,Distrust
ddr-manz-1-175,860,25,0.5228,0.1049,0.4348,0.1104,0.3,0.7,0.05,0.5,0.3552,0.7,0.3755,0.7,1,0.04,0.96,1,1,0.04,0.96,1,rupture,default_rupture,Rupture
ddr-manz-1-2,8,18,0.4789,0.175,0.3461,0.158,0.2,0.72,0.05,0.55,0.1817,0.25,0.5193,0.6063,0,0.0,1.0,0,13,0.7222,0.2778,1,rupture,injury,Injury
ddr-manz-1-23,294,25,0.51,0.0204,0.466,0.0554,0.5,0.55,0.3,0.5,0.214,0.3,0.4182,0.556,0,0.0,1.0,0,2,0.08,0.92,1,rupture,default_rupture,Rupture
ddr-manz-1-24,295,25,0.5072,0.0521,0.3928,0.1049,0.45,0.7,0.2,0.5,0.2792,0.45,0.3811,0.4901,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-manz-1-27,305,25,0.512,0.0463,0.39,0.1307,0.45,0.7,0.1,0.55,0.3,0.45,0.5945,0.685,0,0.0,1.0,0,24,0.96,0.04,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-28,306,24,0.5125,0.1045,0.4083,0.1176,0.35,0.9,0.15,0.6,0.2896,0.55,0.4189,0.6135,1,0.0417,0.9583,1,4,0.1667,0.8333,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-3,232,17,0.4794,0.092,0.3971,0.1152,0.2,0.6,0.15,0.5,0.3129,0.62,0.3144,0.62,1,0.0588,0.9412,1,1,0.0588,0.9412,1,rupture,injury,Injury
ddr-manz-1-32,339,25,0.502,0.081,0.402,0.1141,0.2,0.7,0.1,0.5,0.298,0.4,0.381,0.4902,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-manz-1-33,340,17,0.4824,0.0585,0.3471,0.1397,0.3,0.6,0.1,0.5,0.3029,0.45,0.4718,0.6837,0,0.0,1.0,0,6,0.3529,0.6471,1,rupture,injury,Injury
ddr-manz-1-35,342,20,0.533,0.1672,0.412,0.1481,0.2,0.88,0.1,0.7,0.388,0.55,0.5682,0.7088,3,0.15,0.85,1,15,0.75,0.25,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-36,343,23,0.487,0.0482,0.4043,0.1314,0.3,0.55,0.15,0.5,0.2978,0.45,0.3955,0.5421,0,0.0,1.0,0,5,0.2174,0.7826,1,rupture,injury,Injury
ddr-manz-1-37,344,25,0.49,0.089,0.348,0.1604,0.2,0.7,0.05,0.5,0.294,0.65,0.5114,0.65,3,0.12,0.88,1,12,0.48,0.52,1,rupture,injury,Injury
ddr-manz-1-39,346,24,0.5092,0.0517,0.4596,0.0774,0.4,0.72,0.25,0.5,0.285,0.45,0.3308,0.5704,0,0.0,1.0,0,1,0.0417,0.9583,1,rupture,default_rupture,Rupture
ddr-manz-1-4,233,17,0.5365,0.1373,0.2282,0.1191,0.3,0.8,0.05,0.5,0.3753,0.55,0.3775,0.55,2,0.1176,0.8824,1,2,0.1176,0.8824,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-40,347,15,0.4833,0.045,0.39,0.1628,0.35,0.55,0.15,0.6,0.2867,0.55,0.6337,0.8103,1,0.0667,0.9333,1,14,0.9333,0.0667,1,rupture,injury,Injury
ddr-manz-1-41,348,17,0.4853,0.0786,0.4059,0.1197,0.3,0.6,0.15,0.5,0.2,0.35,0.2226,0.3698,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-manz-1-42,349,20,0.5025,0.0444,0.4325,0.115,0.35,0.6,0.15,0.5,0.4295,0.82,0.4675,0.82,6,0.3,0.7,1,6,0.3,0.7,1,rupture,default_rupture,Rupture
ddr-manz-1-43,350,24,0.4917,0.0504,0.4312,0.0895,0.3,0.55,0.2,0.5,0.5238,0.8,0.6723,0.9328,12,0.5,0.5,1,21,0.875,0.125,1,rupture,injury_disrupted,Injury
ddr-manz-1-45,363,18,0.4972,0.0977,0.3667,0.1295,0.35,0.85,0.15,0.5,0.2472,0.55,0.2802,0.55,1,0.0556,0.9444,1,1,0.0556,0.9444,1,rupture,injury,Injury
ddr-manz-1-46,364,19,0.4974,0.0262,0.4474,0.0841,0.45,0.55,0.25,0.6,0.3289,0.55,0.4858,0.5652,2,0.1053,0.8947,1,7,0.3684,0.6316,1,rupture,injury_disrupted,Injury
ddr-manz-1-47,365,20,0.5125,0.0626,0.4425,0.0922,0.3,0.6,0.2,0.6,0.315,0.75,0.4944,0.75,1,0.05,0.95,1,6,0.3,0.7,1,rupture,default_rupture,Rupture
ddr-manz-1-48,366,25,0.4988,0.0528,0.4288,0.1244,0.35,0.62,0.1,0.55,0.364,0.7,0.4862,0.7,5,0.2,0.8,1,9,0.36,0.64,1,rupture,injury,Injury
ddr-manz-1-49,367,20,0.4775,0.091,0.34,0.1544,0.2,0.65,0.05,0.55,0.28,0.55,0.4034,0.55,1,0.05,0.95,1,2,0.1,0.9,1,rupture,injury,Injury
ddr-manz-1-5,234,15,0.4867,0.1482,0.32,0.132,0.2,0.85,0.1,0.5,0.2547,0.62,0.4787,0.62,1,0.0667,0.9333,1,3,0.2,0.8,1,rupture,injury,Injury
ddr-manz-1-50,368,23,0.5287,0.1229,0.3661,0.1167,0.2,0.72,0.1,0.5,0.3122,0.55,0.4907,0.7711,1,0.0435,0.9565,1,9,0.3913,0.6087,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-51,375,20,0.4915,0.1146,0.3935,0.1257,0.2,0.7,0.1,0.5,0.3035,0.55,0.3843,0.55,1,0.05,0.95,1,1,0.05,0.95,1,rupture,injury,Injury
ddr-manz-1-52,375,24,0.4925,0.1007,0.3925,0.115,0.2,0.62,0.15,0.5,0.3325,0.65,0.4547,0.65,2,0.0833,0.9167,1,7,0.2917,0.7083,1,rupture,injury,Injury
ddr-manz-1-53,376,14,0.5036,0.0237,0.4679,0.0639,0.45,0.55,0.3,0.5,0.445,0.78,0.7443,0.8435,4,0.2857,0.7143,1,14,1.0,0.0,1,rupture,default_rupture,Rupture
ddr-manz-1-54,246,16,0.5062,0.0655,0.3969,0.1072,0.4,0.7,0.2,0.5,0.3406,0.45,0.483,0.6055,0,0.0,1.0,0,5,0.3125,0.6875,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-57,378,25,0.5128,0.0384,0.4668,0.0794,0.45,0.62,0.2,0.6,0.3552,0.65,0.9044,0.99,1,0.04,0.96,1,24,0.96,0.04,1,rupture,default_rupture,Rupture
ddr-manz-1-58,379,23,0.5152,0.0279,0.4565,0.0679,0.5,0.6,0.3,0.5,0.2391,0.35,0.7909,0.9362,0,0.0,1.0,0,22,0.9565,0.0435,1,rupture,default_rupture,Rupture
ddr-manz-1-59,380,25,0.512,0.074,0.476,0.0411,0.35,0.7,0.35,0.5,0.448,0.75,0.5737,0.7517,9,0.36,0.64,1,19,0.76,0.24,1,rupture,default_rupture,Rupture
ddr-manz-1-60,381,25,0.4972,0.0239,0.4768,0.0512,0.45,0.58,0.3,0.5,0.3492,0.6,0.6078,0.7594,5,0.2,0.8,1,23,0.92,0.08,1,rupture,injury_disrupted,Injury
ddr-manz-1-61,382,25,0.502,0.0338,0.452,0.0835,0.45,0.6,0.2,0.5,0.316,0.55,0.6399,0.7638,1,0.04,0.96,1,23,0.92,0.08,1,rupture,default_rupture,Rupture
ddr-manz-1-62,384,18,0.5278,0.0352,0.45,0.084,0.5,0.6,0.3,0.6,0.3444,0.45,0.7889,0.9489,0,0.0,1.0,0,18,1.0,0.0,1,rupture,default_rupture,Rupture
ddr-manz-1-63,385,25,0.5248,0.0809,0.4368,0.1018,0.35,0.82,0.2,0.55,0.432,0.72,0.4825,0.72,7,0.28,0.72,1,8,0.32,0.68,1,rupture,default_rupture,Rupture
ddr-manz-1-64,381,24,0.5008,0.0549,0.4304,0.1142,0.35,0.65,0.2,0.6,0.3429,0.65,0.4808,0.65,2,0.0833,0.9167,1,10,0.4167,0.5833,1,rupture,default_rupture,Rupture
ddr-manz-1-65,232,19,0.4895,0.0459,0.4684,0.096,0.3,0.5,0.1,0.5,0.3395,0.7,0.6424,0.9611,3,0.1579,0.8421,1,13,0.6842,0.3158,1,rupture,injury_disrupted,Injury
ddr-manz-1-66,431,24,0.4758,0.0968,0.4325,0.0942,0.2,0.62,0.15,0.5,0.3942,0.6,0.8179,0.927,5,0.2083,0.7917,1,24,1.0,0.0,1,rupture,injury_disrupted,Injury
ddr-manz-1-67,432,22,0.4477,0.1118,0.3705,0.125,0.15,0.55,0.1,0.5,0.2977,0.6,0.3762,0.6472,2,0.0909,0.9091,1,3,0.1364,0.8636,1,rupture,injury,Injury
ddr-manz-1-68,433,13,0.5038,0.0247,0.45,0.1118,0.45,0.55,0.2,0.6,0.4246,0.72,0.576,0.7414,3,0.2308,0.7692,1,8,0.6154,0.3846,1,rupture,default_rupture,Rupture
ddr-manz-1-69,434,23,0.5,0.0261,0.4196,0.1136,0.45,0.55,0.15,0.5,0.3261,0.7,0.4149,0.7,1,0.0435,0.9565,1,2,0.087,0.913,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-7,236,18,0.5111,0.09,0.3639,0.137,0.35,0.7,0.1,0.5,0.2361,0.45,0.5649,0.7397,0,0.0,1.0,0,15,0.8333,0.1667,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-70,435,24,0.5042,0.0624,0.3937,0.1262,0.35,0.7,0.1,0.55,0.3883,0.62,0.5114,0.62,5,0.2083,0.7917,1,16,0.6667,0.3333,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-71,436,25,0.578,0.12,0.428,0.1473,0.5,0.9,0.1,0.8,0.428,0.7,0.437,0.7,8,0.32,0.68,1,8,0.32,0.68,1,rupture,politicizing_rupture,Distrust
ddr-manz-1-72,437,25,0.504,0.1108,0.398,0.1303,0.2,0.8,0.1,0.55,0.5228,0.72,0.5881,0.7401,13,0.52,0.48,1,20,0.8,0.2,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-73,438,24,0.5563,0.0992,0.4583,0.0929,0.45,0.85,0.25,0.6,0.2833,0.6,0.3045,0.6,2,0.0833,0.9167,1,2,0.0833,0.9167,1,rupture,distrust,Distrust
ddr-manz-1-74,439,25,0.534,0.1712,0.41,0.1493,0.2,0.85,0.1,0.7,0.47,0.75,0.5399,0.7737,8,0.32,0.68,1,13,0.52,0.48,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-76,441,22,0.5614,0.1176,0.4023,0.1202,0.35,0.82,0.15,0.55,0.4455,0.7,0.4998,0.7,7,0.3182,0.6818,1,10,0.4545,0.5455,1,rupture,politicizing_rupture,Distrust
